Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(0, 1]",0.435897436,0.026923077,0.237179487,0.017482517,0.156666667,0.206153846,0.28,0.056666667,0.014545455,0.036666667,0.105454545,0.054545455
"(1, 2]",0.402777778,0.05,0.169444444,0.103030303,0.197222222,0.179487179,0.348484848,0.083333333,0.015151515,0.052777778,0.163636364,0.112121212
"(2, 3]",0.364942529,0.062068966,0.198275862,0.109717868,0.189655172,0.084615385,0.327272727,0.027777778,0.015151515,0.169444444,0.106060606,0.121212121
"(3, 4]",0.358333333,0.266666667,0.163888889,0.003030303,0.108333333,0.128205128,0.442424242,0.016666667,0.03030303,0.2,0.06969697,0.066666667
"(4, 5]",0.352777778,0.366666667,0.186111111,0.093939394,0.047222222,0.166666667,0.287878788,0.005555556,0,0.122222222,0.060606061,0.090909091
"(5, 6]",0.302777778,0.19,0.136111111,0.163636364,0.111111111,0.146153846,0.339393939,0.094444444,0.060606061,0.055555556,0.054545455,0.090909091
"(6, 7]",0.413888889,0.036666667,0.219444444,0.154545455,0.063888889,0.153846154,0.303030303,0.055555556,0.06969697,0.063888889,0.166666667,0.078787879
"(7, 8]",0.355555556,0.046666667,0.177777778,0.145454545,0.025,0.094871795,0.327272727,0.077777778,0.024242424,0.105555556,0.093939394,0.13030303
"(8, 9]",0.554597701,0.1,0.215517241,0.068965517,0.086206897,0.159151194,0.373040752,0.066091954,0.094043887,0.146551724,0.062695925,0.090909091
"(9, 10]",0.355555556,0.136666667,0.244444444,0.175757576,0,0.097435897,0.272727273,0.102777778,0.072727273,0.147222222,0.057575758,0.066666667
"(10, 11]",0.380555556,0.17,0.063888889,0.127272727,0.002777778,0.179487179,0.218181818,0.152777778,0.078787879,0.094444444,0.154545455,0.042424242
"(11, 12]",0.344444444,0.11,0.225,0.121212121,0.002777778,0.279487179,0.381818182,0.063888889,0.027272727,0.136111111,0.124242424,0.066666667
"(12, 13]",0.341666667,0,0.236111111,0.096969697,0,0.228205128,0.303030303,0.047222222,0.021212121,0.097222222,0.039393939,0.078787879
"(13, 14]",0.402777778,0.04,0.219444444,0.139393939,0.002777778,0.082051282,0.087878788,0.088888889,0.063636364,0.205555556,0.072727273,0.06969697
"(14, 15]",0.482758621,0.134482759,0.247126437,0.119122257,0,0.190981432,0.112852665,0.117816092,0.043887147,0.152298851,0.134796238,0.137931034
"(15, 16]",0.275,0.18,0.388888889,0.1,0,0.202564103,0.2,0.136111111,0.124242424,0.175,0.109090909,0.060606061
"(16, 17]",0.327777778,0.203333333,0.158333333,0.172727273,0.072222222,0.18974359,0.224242424,0.077777778,0.036363636,0.161111111,0.096969697,0.133333333
"(17, 18]",0.336111111,0.02,0.230555556,0.033333333,0.108333333,0.215384615,0.154545455,0.075,0.012121212,0.161111111,0.054545455,0.072727273
"(18, 19]",0.236111111,0.126666667,0.236111111,0.206060606,0.075,0.120512821,0.184848485,0.119444444,0.072727273,0.175,0.018181818,0.036363636
"(19, 20]",0.138888889,0.053333333,0.330555556,0.136363636,0.061111111,0.143589744,0.2,0.022222222,0.13030303,0.161111111,0.036363636,0.090909091
"(20, 21]",0.24137931,0.217241379,0.224137931,0.219435737,0.083333333,0.116710875,0.203761755,0.051724138,0.078369906,0.25862069,0.043887147,0.081504702
"(21, 22]",0.4,0.076666667,0.3,0.154545455,0.075,0.1,0.187878788,0.011111111,0,0.183333333,0.066666667,0.066666667
"(22, 23]",0.522222222,0.083333333,0.138888889,0.081818182,0.141666667,0.156410256,0.103030303,0.097222222,0.057575758,0.158333333,0.090909091,0.012121212
"(23, 24]",0.330555556,0.053333333,0.158333333,0.051515152,0.061111111,0.166666667,0.115151515,0.019444444,0.036363636,0.216666667,0.118181818,0.027272727
"(24, 25]",0.286111111,0.186666667,0.144444444,0.309090909,0.080555556,0.069230769,0.136363636,0.047222222,0.018181818,0.294444444,0.090909091,0.006060606
"(25, 26]",0.2,0.22,0.063888889,0.521212121,0.105555556,0.176923077,0.248484848,0.1,0.084848485,0.119444444,0.039393939,0
"(26, 27]",0.221264368,0.089655172,0.132183908,0.360501567,0.143678161,0.196286472,0.087774295,0.083333333,0.028213166,0.048850575,0.078369906,0
"(27, 28]",0.363888889,0.183333333,0.255555556,0.424242424,0.166666667,0.076923077,0.278787879,0.127777778,0.075757576,0,0.090909091,0
"(28, 29]",0.358333333,0.09,0.413888889,0.4,0.219444444,0.251282051,0.260606061,0.086111111,0.078787879,0,0.142424242,0.054545455
"(29, 30]",0.205555556,0.046666667,0.305555556,0.363636364,0.102777778,0.356410256,0.324242424,0.111111111,0.081818182,0.152777778,0.024242424,0
"(30, 31]",0.461111111,0.076666667,0.15,0.363636364,0.052777778,0.335897436,0.333333333,0.063888889,0.066666667,0.138888889,0.036363636,0.090909091
"(31, 32]",0.491666667,0.086666667,0.294444444,0.503030303,0.044444444,0.184615385,0.272727273,0.069444444,0.048484848,0.152777778,0.039393939,0.033333333
"(32, 33]",0.385057471,0.106896552,0.316091954,0.385579937,0.100574713,0.116710875,0.219435737,0.123563218,0.021943574,0.166666667,0.009404389,0.009404389
"(33, 34]",0.255555556,0.053333333,0.194444444,0.309090909,0.091666667,0.097435897,0.287878788,0.091666667,0.048484848,0.144444444,0.042424242,0.009090909
"(34, 35]",0.266666667,0.046666667,0.113888889,0.360606061,0.063888889,0.051282051,0.306060606,0.122222222,0.039393939,0.180555556,0.036363636,0.027272727
"(35, 36]",0.458333333,0.133333333,0.147222222,0.384848485,0.066666667,0.2,0.393939394,0.019444444,0.13030303,0.2,0.06969697,0.048484848
"(36, 37]",0.344444444,0.103333333,0.163888889,0.381818182,0.188888889,0.2,0.266666667,0.013888889,0.057575758,0.208333333,0.13030303,0
"(37, 38]",0.383333333,0.013333333,0.233333333,0.451515152,0.133333333,0.084615385,0.121212121,0.036111111,0.066666667,0.141666667,0.081818182,0
"(38, 39]",0.387931034,0.106896552,0.094827586,0.347962382,0.106321839,0.074270557,0.172413793,0.083333333,0.081504702,0.152298851,0.034482759,0.018808777
"(39, 40]",0.486111111,0.166666667,0.183333333,0.242424242,0.011111111,0.1,0.324242424,0.060344828,0.005865103,0.099462366,0.041055718,0
"(40, 41]",0.366666667,0,0.247222222,0.327272727,0.038888889,0.171794872,0.424242424,0.110215054,0,0.206896552,0.141065831,0
"(41, 42]",0.488888889,0.116666667,0.216666667,0.36969697,0.094444444,0.164102564,0.372727273,0.143678161,0.036363636,0.2,0.027272727,0
"(42, 43]",0.352777778,0.036666667,0.213888889,0.290909091,0.072222222,0.128205128,0.357575758,0.102777778,0.103030303,0.188888889,0.018181818,0.021212121
"(43, 44]",0.380555556,0.053333333,0.227777778,0.245454545,0.033333333,0.184615385,0.409090909,0.083333333,0.006060606,0.072222222,0,0.021212121
"(44, 45]",0.295977011,0.073333333,0.155555556,0.329153605,0.034482759,0.135278515,0.269592476,0,0,0.08908046,0.040752351,0
"(45, 46]",0.297222222,0.1,0.16954023,0.16969697,0.075268817,0.129032258,0.2228739,0.069444444,0,0.177419355,0.008797654,0
"(46, 47]",0.288888889,0.13,0.336111111,0.227272727,0.112068966,0.138461538,0.221212121,0.075,0.150470219,0.166666667,0,0.040752351
"(47, 48]",0.45,0.043333333,0.319444444,0.315151515,0.044444444,0.108753316,0.181818182,0.16954023,0.063636364,0.308333333,0.015151515,0.054545455
"(48, 49]",0.288888889,0.07,0.188888889,0.203030303,0.136111111,0.11025641,0.2,0.188888889,0.072727273,0.277777778,0.057575758,0.048484848
"(49, 50]",0.266666667,0.116666667,0.211111111,0.293939394,0.083333333,0.133333333,0.196969697,0.091666667,0.009090909,0.305555556,0.090909091,0
"(50, 51]",0.422413793,0.082758621,0.123563218,0.219435737,0.163888889,0.188328912,0.137931034,0.144444444,0.054545455,0.158045977,0.053291536,0
"(51, 52]",0.361111111,0.133333333,0.152777778,0.187878788,0.136111111,0.210918114,0.319648094,0.088888889,0.106060606,0.120967742,0.08797654,0
"(52, 53]",0.275,0.138709677,0.166666667,0.254545455,0.097222222,0.273209549,0.360501567,0,0,0.149425287,0.134796238,0
"(53, 54]",0.35,0.131034483,0.149425287,0.3,0.07183908,0.241025641,0.406060606,0.005747126,0,0.302777778,0.190909091,0
"(54, 55]",0.158333333,0.15,0.055555556,0.275757576,0.038888889,0.130769231,0.257575758,0.075,0.072727273,0.219444444,0.160606061,0.03030303
"(55, 56]",0.461111111,0.166666667,0.186111111,0.166666667,0.030555556,0.043589744,0.339393939,0.197222222,0.1,0.180555556,0.048484848,0.084848485
"(56, 57]",0.294444444,0.146666667,0.080555556,0.196969697,0.019444444,0.207692308,0.275757576,0.166666667,0.039393939,0.097222222,0.124242424,0.109090909
"(57, 58]",0.205555556,0.182758621,0.198275862,0.131661442,0.141666667,0.18974359,0.133333333,0.155555556,0.003030303,0.125,0.260606061,0.142424242
"(58, 59]",0.25,0.116129032,0.290322581,0.148484848,0.112068966,0.192307692,0.163636364,0.133333333,0.063636364,0.205555556,0.184848485,0.090909091
"(59, 60]",0.359195402,0.075862069,0.224137931,0.16969697,0.158333333,0.135278515,0.231974922,0.094827586,0.084639498,0.232758621,0.109717868,0.084639498
"(60, 61]",0.297222222,0.11,0.102777778,0.172727273,0.113888889,0.202564103,0.339393939,0.138888889,0.06969697,0.1,0.109090909,0.024242424
"(61, 62]",0.266666667,0.106666667,0.241666667,0.13030303,0.019444444,0.156410256,0.484848485,0.094444444,0.054545455,0.305555556,0.096969697,0.027272727
"(62, 63]",0.319444444,0.173333333,0.183333333,0.250783699,0.122222222,0.185676393,0.495297806,0.052777778,0.009090909,0.241666667,0.127272727,0.037617555
"(63, 64]",0.241666667,0.08,0.175,0.129032258,0.094444444,0.17866005,0.240469208,0.086111111,0,0.083333333,0.133333333,0.052785924
"(64, 65]",0.208333333,0.12,0.127777778,0.254545455,0.011111111,0.125641026,0.160606061,0.116666667,0.084639498,0.169444444,0.106060606,0.124242424
"(65, 66]",0.399425287,0.151724138,0.327586207,0.300940439,0.057471264,0.209549072,0.150470219,0.155172414,0,0.267241379,0.07523511,0.05015674
"(66, 67]",0.358333333,0.133333333,0.322222222,0.178787879,0,0.176923077,0.218181818,0.177777778,0.066666667,0.138888889,0.1,0.087878788
"(67, 68]",0.386111111,0.113333333,0.188888889,0.184848485,0.047222222,0.11025641,0.278787879,0.1,0.109090909,0.166666667,0.096969697,0.084848485
"(68, 69]",0.341666667,0.116666667,0.177777778,0.209090909,0.020114943,0.176923077,0.227272727,0.033333333,0.124242424,0.097222222,0.072727273,0.045454545
"(69, 70]",0.269444444,0.173333333,0.163888889,0.221212121,0.02688172,0.053846154,0.206060606,0.025,0.142424242,0.15,0.012121212,0
"(70, 71]",0.238888889,0.376666667,0.166666667,0.260188088,0.005555556,0.117948718,0.190909091,0.041666667,0.16969697,0.072222222,0,0.039393939
"(71, 72]",0.293103448,0.427586207,0.120689655,0.293939394,0,0.100795756,0.131661442,0.037356322,0.084639498,0.054597701,0.02507837,0.068965517
"(72, 73]",0.377777778,0.263333333,0.116666667,0.315151515,0.083333333,0.051282051,0.115151515,0.069444444,0.066666667,0.233333333,0.042424242,0.090909091
"(73, 74]",0.419444444,0.17,0.202777778,0.275757576,0.075,0.117948718,0.190909091,0.097222222,0.042424242,0.188888889,0.060606061,0.057575758
"(74, 75]",0.472222222,0.046666667,0.111111111,0.119122257,0,0.123076923,0.127272727,0.113888889,0.066666667,0.227777778,0,0.045454545
"(75, 76]",0.491666667,0.163333333,0,0.108504399,0,0.105128205,0.127272727,0.15,0.054545455,0.194444444,0,0.054545455
"(76, 77]",0.402777778,0.272413793,0.083333333,0.203030303,0.019444444,0.169230769,0.206060606,0.180555556,0.078787879,0.105555556,0.03030303,0.012121212
"(77, 78]",0.295977011,0.243333333,0.183333333,0.213166144,0.08908046,0.214854111,0.106583072,0.100574713,0.053291536,0.135057471,0.07523511,0
"(78, 79]",0.341666667,0.143333333,0.136111111,0.233333333,0.072222222,0.215384615,0.015151515,0.030555556,0,0.166666667,0.057575758,0
"(79, 80]",0.302777778,0.116666667,0.080555556,0.227272727,0.013888889,0.179487179,0.045454545,0.108333333,0.042424242,0.2,0.042424242,0
"(80, 81]",0.305555556,0.1,0.097222222,0.181818182,0.036111111,0.294871795,0.060606061,0.208333333,0.009090909,0.197222222,0.087878788,0.066666667
"(81, 82]",0.363888889,0.123333333,0.258333333,0.13030303,0.019444444,0.164102564,0.021212121,0.116666667,0.033333333,0.227777778,0.090909091,0.048484848
"(82, 83]",0.288888889,0.244827586,0.166666667,0.127272727,0.013888889,0.222811671,0.056426332,0.080555556,0.228840125,0.215517241,0.031347962,0.078787879
"(83, 84]",0.318965517,0.133333333,0.011111111,0.059561129,0.022988506,0.194871795,0.221212121,0.172413793,0.206060606,0.216666667,0.13030303,0.181818182
"(84, 85]",0.397222222,0.126666667,0.183333333,0.13030303,0,0.233333333,0.284848485,0.055555556,0.163636364,0.152777778,0.033333333,0.157575758
"(85, 86]",0.463888889,0.2,0.294444444,0.112121212,0,0.148717949,0.281818182,0.027777778,0.036363636,0.152777778,0.054545455,0.078787879
"(86, 87]",0.313888889,0.163333333,0.147222222,0.224242424,0.011111111,0.282051282,0.381818182,0.047222222,0.096969697,0.3,0.06969697,0.048484848
"(87, 88]",0.544444444,0.17,0.113888889,0.303030303,0.044444444,0.205128205,0.324242424,0.022222222,0.042424242,0.144444444,0.057575758,0
"(88, 89]",0.461111111,0.133333333,0.177777778,0.222570533,0.097222222,0.11025641,0.315151515,0.144444444,0,0.208333333,0.081818182,0
"(89, 90]",0.718390805,0.103448276,0.074712644,0.115151515,0.054597701,0.082228117,0.253918495,0.152298851,0.009404389,0.192528736,0.12539185,0.034482759
"(90, 91]",0.452777778,0.123333333,0.088888889,0.16969697,0.033333333,0.087179487,0.148484848,0.155555556,0,0.322222222,0.136363636,0
"(91, 92]",0.466666667,0.236666667,0.111111111,0.190909091,0,0.105128205,0.178787879,0.086111111,0,0.211111111,0.075757576,0
"(92, 93]",0.502777778,0.216666667,0.097222222,0.163636364,0,0.133333333,0.136363636,0.030555556,0,0.241666667,0.075757576,0.024242424
"(93, 94]",0.413888889,0.096666667,0.127777778,0.187878788,0,0.117948718,0.090909091,0.097222222,0,0.147222222,0.027272727,0.103030303
"(94, 95]",0.441666667,0.286666667,0.130555556,0.024242424,0,0.161538462,0.112121212,0.158333333,0.057575758,0.075,0.009090909,0.1
"(95, 96]",0.603448276,0.324137931,0.172413793,0.134796238,0,0.156498674,0.184952978,0.152298851,0.147335423,0.08045977,0,0.043887147
"(96, 97]",0.469444444,0.433333333,0.216666667,0.124242424,0,0.128205128,0.13030303,0.125,0,0.077777778,0.039393939,0.033333333
"(97, 98]",0.45,0.39,0.108333333,0.093939394,0,0.194871795,0.203030303,0.044444444,0.060606061,0.1,0.078787879,0.157575758
"(98, 99]",0.5,0.136666667,0.094444444,0.06969697,0.025,0.192307692,0.148484848,0.036111111,0.045454545,0.233333333,0.054545455,0.075757576
"(99, 100]",0.402777778,0.183333333,0.236111111,0.157575758,0.127777778,0.228205128,0.133333333,0.047222222,0.009090909,0.083333333,0.072727273,0.136363636
"(100, 101]",0.413888889,0.203333333,0.277777778,0.142424242,0.005555556,0.241025641,0.190909091,0.066666667,0,0.047222222,0.093939394,0.196969697
"(101, 102]",0.471264368,0.089655172,0.198275862,0.10031348,0,0.198938992,0.219435737,0.100574713,0.097178683,0.034482759,0.159874608,0.166144201
"(102, 103]",0.475,0.086666667,0.136111111,0.063636364,0,0.053846154,0.306060606,0.058333333,0.266666667,0.055555556,0.124242424,0.196969697
"(103, 104]",0.475,0.213333333,0.188888889,0.127272727,0,0.171794872,0.339393939,0.063888889,0.151515152,0.025,0.154545455,0.103030303
"(104, 105]",0.486111111,0.156666667,0.2,0.054545455,0,0.223076923,0.212121212,0.05,0.106060606,0.016666667,0.103030303,0.009090909
"(105, 106]",0.402777778,0.25,0.280555556,0.145454545,0,0.143589744,0.145454545,0.152777778,0.033333333,0.161111111,0.075757576,0
"(106, 107]",0.369444444,0.313333333,0.222222222,0.254545455,0,0.179487179,0.212121212,0.047222222,0.066666667,0.202777778,0.151515152,0.054545455
"(107, 108]",0.41091954,0.15862069,0.091954023,0.213166144,0.002873563,0.082228117,0.294670846,0.074712644,0.106583072,0.295977011,0.137931034,0.012539185
"(108, 109]",0.469444444,0.163333333,0,0.293939394,0,0.233333333,0.315151515,0.077777778,0,0.3,0.06969697,0.048484848
"(109, 110]",0.502777778,0.086666667,0.058333333,0.093939394,0.033333333,0.284615385,0.215151515,0.147222222,0.121212121,0.236111111,0.081818182,0.157575758
"(110, 111]",0.458333333,0.143333333,0.091666667,0.072727273,0.016666667,0.248717949,0.190909091,0.211111111,0.124242424,0.227777778,0.084848485,0.1
"(111, 112]",0.327777778,0.246666667,0.213888889,0.072727273,0.025,0.258974359,0.124242424,0.191666667,0.096969697,0.227777778,0.103030303,0.039393939
"(112, 113]",0.347222222,0.173333333,0.275,0.142424242,0.013888889,0.276923077,0.118181818,0.127777778,0.106060606,0.208333333,0.090909091,0.145454545
"(113, 114]",0.356321839,0.210344828,0.290229885,0.159874608,0.011494253,0.188328912,0.163009404,0.120689655,0.084639498,0.192528736,0.131661442,0.194357367
"(114, 115]",0.433333333,0.173333333,0.319444444,0.003030303,0.008333333,0.156410256,0.172727273,0.166666667,0.03030303,0.055555556,0.06969697,0.124242424
"(115, 116]",0.325,0,0.236111111,0.03030303,0.013888889,0.212820513,0.184848485,0.205555556,0.06969697,0.175,0.006060606,0.078787879
"(116, 117]",0.372222222,0.056666667,0.130555556,0.212121212,0,0.274358974,0.16969697,0.266666667,0.06969697,0.277777778,0.075757576,0.042424242
"(117, 118]",0.352777778,0.12,0.113888889,0.327272727,0.011111111,0.356410256,0.166666667,0.2,0.018181818,0.319444444,0.066666667,0.078787879
"(118, 119]",0.155555556,0.103333333,0.069444444,0.284848485,0,0.21025641,0.090909091,0.225,0.13030303,0.191666667,0.160606061,0.066666667
"(119, 120]",0.227011494,0.248275862,0.146551724,0.137931034,0.005747126,0.24668435,0.062695925,0.186781609,0.156739812,0.244252874,0.090909091,0.07523511
"(120, 121]",0.308333333,0.246666667,0.186111111,0.242424242,0.008333333,0.274358974,0.284848485,0.261111111,0.115151515,0.163888889,0.060606061,0.106060606
"(121, 122]",0.347222222,0.21,0.047222222,0.315151515,0.119444444,0.107692308,0.206060606,0.191666667,0.136363636,0.075,0.051515152,0.103030303
"(122, 123]",0.2,0.14,0.080555556,0.190909091,0.033333333,0.282051282,0.281818182,0.122222222,0.142424242,0.180555556,0.063636364,0.127272727
"(123, 124]",0.35,0.086666667,0.077777778,0.218181818,0,0.243589744,0.151515152,0.091666667,0.03030303,0.152777778,0.033333333,0.166666667
"(124, 125]",0.422222222,0.13,0.127777778,0.1,0,0.138461538,0.166666667,0.069444444,0,0.297222222,0.03030303,0.296969697
"(125, 126]",0.41091954,0.251724138,0.114942529,0.094043887,0.00862069,0.225464191,0.322884013,0.074712644,0.05015674,0.143678161,0.009404389,0.285266458
"(126, 127]",0.533333333,0.236666667,0.238888889,0.124242424,0.005555556,0.284615385,0.236363636,0.069444444,0.078787879,0.194444444,0,0.190909091
"(127, 128]",0.366666667,0.15,0.127777778,0.115151515,0.002777778,0.302564103,0.163636364,0.077777778,0.039393939,0.147222222,0,0.142424242
"(128, 129]",0.336111111,0.253333333,0.063888889,0.142424242,0.002777778,0.284615385,0.109090909,0.116666667,0.066666667,0.2,0,0.042424242
"(129, 130]",0.266666667,0.12,0.102777778,0.036363636,0.077777778,0.266666667,0.187878788,0.055555556,0.093939394,0.236111111,0.015151515,0
"(130, 131]",0.319444444,0.103333333,0.138888889,0.142424242,0.022222222,0.246153846,0.103030303,0.077777778,0.166666667,0.102777778,0,0
"(131, 132]",0.218390805,0.14137931,0.287356322,0.194357367,0,0.328912467,0.156739812,0.037356322,0.228840125,0.290229885,0,0.197492163
"(132, 133]",0.216666667,0.16,0.177777778,0.13030303,0,0.166666667,0.190909091,0.019444444,0.166666667,0.263888889,0.081818182,0.157575758
"(133, 134]",0.272222222,0.183333333,0.247222222,0.033333333,0,0.158974359,0.103030303,0.044444444,0.127272727,0.2,0.060606061,0.084848485
"(134, 135]",0.294444444,0.276666667,0.269444444,0.063636364,0,0.305128205,0.1,0.083333333,0.181818182,0.233333333,0.075757576,0.178787879
"(135, 136]",0.427777778,0.22,0.261111111,0.257575758,0,0.353846154,0.181818182,0.141666667,0.024242424,0.327777778,0.060606061,0.145454545
"(136, 137]",0.408333333,0.223333333,0.25,0.16969697,0.002777778,0.282051282,0.115151515,0.144444444,0.018181818,0.338888889,0.090909091,0.009090909
"(137, 138]",0.261494253,0.24137931,0.261494253,0.065830721,0,0.281167109,0.150470219,0.192528736,0.150470219,0.278735632,0.090909091,0.031347962
"(138, 139]",0.211111111,0.2,0.230555556,0.221212121,0.088888889,0.315384615,0.163636364,0.166666667,0.215151515,0.344444444,0.139393939,0.072727273
"(139, 140]",0.436111111,0.116666667,0.119444444,0.218181818,0.058333333,0.282051282,0.281818182,0.213888889,0.121212121,0.388888889,0.051515152,0.112121212
"(140, 141]",0.388888889,0.166666667,0.202777778,0.281818182,0.038888889,0.3,0.357575758,0.244444444,0.06969697,0.375,0,0.090909091
"(141, 142]",0.447222222,0.366666667,0.211111111,0.215151515,0.211111111,0.346153846,0.287878788,0.244444444,0.112121212,0.35,0.048484848,0.072727273
"(142, 143]",0.452777778,0.116666667,0.166666667,0.212121212,0.216666667,0.261538462,0.106060606,0.208333333,0.009090909,0.238888889,0.090909091,0.084848485
"(143, 144]",0.548850575,0.089655172,0.16091954,0.07523511,0.109195402,0.24137931,0.326018809,0.235632184,0.047021944,0.295977011,0.106583072,0.056426332
"(144, 145]",0.469444444,0.026666667,0.144444444,0.106060606,0.102777778,0.256410256,0.254545455,0.258333333,0,0.308333333,0.087878788,0.063636364
"(145, 146]",0.352777778,0.056666667,0.063888889,0.096969697,0.041666667,0.133333333,0.236363636,0.2,0.015151515,0.297222222,0.093939394,0.063636364
"(146, 147]",0.347222222,0.286666667,0.088888889,0.118181818,0,0.179487179,0.242424242,0.191666667,0.093939394,0.258333333,0.142424242,0.184848485
"(147, 148]",0.286111111,0.173333333,0.069444444,0.142424242,0,0.228205128,0.203030303,0.097222222,0.106060606,0.194444444,0.078787879,0.163636364
"(148, 149]",0.233333333,0.2,0.080555556,0.290909091,0.019444444,0.253846154,0.181818182,0.15,0.106060606,0.116666667,0.084848485,0.196969697
"(149, 150]",0.25862069,0.296551724,0.117816092,0.172413793,0.020114943,0.204244032,0.175548589,0.221264368,0.056426332,0.195402299,0.059561129,0.282131661
"(150, 151]",0.269444444,0.143333333,0.113888889,0.160606061,0.044444444,0.241025641,0.321212121,0.186111111,0.002932551,0.2,0.045454545,0.184848485
"(151, 152]",0.294444444,0.05,0.136111111,0.254545455,0.061111111,0.187179487,0.390909091,0.205555556,0.006269592,0.133333333,0.142424242,0.151515152
"(152, 153]",0.369444444,0.096666667,0.122222222,0.184848485,0.136111111,0.271794872,0.345454545,0.213888889,0.009090909,0.138888889,0.160606061,0.057575758
"(153, 154]",0.383333333,0.12,0.108333333,0.181818182,0.072222222,0.223076923,0.306060606,0.125,0.039393939,0.158333333,0.160606061,0.139393939
"(154, 155]",0.447222222,0.113333333,0.161111111,0.187878788,0.108333333,0.279487179,0.257575758,0.272222222,0.075757576,0.1,0.109090909,0.175757576
"(155, 156]",0.336206897,0.144827586,0.114942529,0.304075235,0.08908046,0.236074271,0.203761755,0.221264368,0.172413793,0.287356322,0.106583072,0.191222571
"(156, 157]",0.302777778,0.16,0.116666667,0.293939394,0.061111111,0.243176179,0.313782991,0.155555556,0.219941349,0.228494624,0.070381232,0.090909091
"(157, 158]",0.372222222,0.27,0.055555556,0.227272727,0.027777778,0.389920424,0.319749216,0.141666667,0.147335423,0.275862069,0.128526646,0.188087774
"(158, 159]",0.252777778,0.11,0,0.206060606,0.033333333,0.235897436,0.406060606,0.102777778,0.093939394,0.225,0.063636364,0.112121212
"(159, 160]",0.277777778,0.1,0.105555556,0.175757576,0.005555556,0.205128205,0.378787879,0.130555556,0.148484848,0.180555556,0.021212121,0.112121212
"(160, 161]",0.288888889,0.09,0.069444444,0.119122257,0.011111111,0.179487179,0.233333333,0.15,0.154545455,0.358333333,0.106060606,0.163636364
"(161, 162]",0.301724138,0.062068966,0.091954023,0.06969697,0.028735632,0.151193634,0.206896552,0.048850575,0.166144201,0.359195402,0.034482759,0.131661442
"(162, 163]",0.202777778,0.2,0.136111111,0.218181818,0.048387097,0.228287841,0.205278592,0.059139785,0.096774194,0.322580645,0.035190616,0.058651026
"(163, 164]",0.252777778,0.39,0.163888889,0.181818182,0.063218391,0.24933687,0.285266458,0.129310345,0.194357367,0.33045977,0.084639498,0.081504702
"(164, 165]",0.188888889,0.376666667,0.011111111,0.193939394,0.038888889,0.269230769,0.293939394,0.091666667,0.118181818,0.294444444,0.036363636,0.127272727
"(165, 166]",0.388888889,0.216666667,0,0.166666667,0.005555556,0.271794872,0.184848485,0.169444444,0.148484848,0.261111111,0.078787879,0.112121212
"(166, 167]",0.558333333,0.176666667,0.030555556,0.027272727,0,0.202564103,0.290909091,0.077777778,0.209090909,0.227777778,0.015151515,0.039393939
"(167, 168]",0.327586207,0.279310345,0.074712644,0.015673981,0.051724138,0.25994695,0.404388715,0.129310345,0.103448276,0.132183908,0,0
"(168, 169]",0.330555556,0.22,0.091666667,0.051515152,0.059139785,0.131513648,0.331378299,0.02688172,0.211143695,0.115591398,0.008797654,0.008797654
"(169, 170]",0.366666667,0.1,0.069444444,0.033333333,0.00862069,0.156498674,0.326018809,0.051724138,0.094043887,0.275862069,0.021943574,0
"(170, 171]",0.247222222,0.146666667,0.161111111,0.106060606,0.005555556,0.394871795,0.284848485,0.138888889,0.036363636,0.163888889,0.042424242,0.045454545
"(171, 172]",0.466666667,0.023333333,0.066666667,0.084848485,0.016666667,0.412820513,0.445454545,0.136111111,0.157575758,0.177777778,0.1,0.136363636
"(172, 173]",0.5,0,0.116666667,0.121212121,0.080555556,0.235897436,0.396969697,0.183333333,0.206060606,0.108333333,0.033333333,0.084848485
"(173, 174]",0.336206897,0.062068966,0.146551724,0.247648903,0.020114943,0.331564987,0.335423197,0.100574713,0.012539185,0.295977011,0.031347962,0.068965517
"(174, 175]",0.252688172,0.36,0.138888889,0.206060606,0.02688172,0.243176179,0.340175953,0.134408602,0.105571848,0.112903226,0.008797654,0.026392962
"(175, 176]",0.316091954,0.32,0.108333333,0.181818182,0,0.190981432,0.463949843,0.114942529,0.153605016,0.152298851,0,0
"(176, 177]",0.497222222,0.226666667,0.113888889,0.215151515,0,0.097435897,0.393939394,0.133333333,0.112121212,0.111111111,0.015151515,0.078787879
"(177, 178]",0.486111111,0.173333333,0.136111111,0.278787879,0,0.233333333,0.381818182,0.052777778,0.066666667,0.122222222,0,0.175757576
"(178, 179]",0.566666667,0.1,0.116666667,0.257575758,0,0.230769231,0.357575758,0.113888889,0.060606061,0.152777778,0,0.081818182
"(179, 180]",0.370689655,0.096551724,0.224137931,0.213166144,0.014367816,0.25464191,0.238244514,0.146551724,0.006269592,0.08908046,0.065830721,0.134796238
"(180, 181]",0.258064516,0.064516129,0.201612903,0.143695015,0.040322581,0.205955335,0.284457478,0.182795699,0.026392962,0.115591398,0.026392962,0.164222874
