Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(0, 1]",0.644230769,0.353146853,0.636363636,0.443786982,0.178181818,0.146666667,0.258181818,0.136666667,0.421818182,0.334545455,0.32,0.109090909
"(1, 2]",0.744444444,0.342424242,0.424242424,0.551282051,0.184848485,0.183333333,0.209090909,0.236111111,0.381818182,0.287878788,0.22,0.121212121
"(2, 3]",0.609195402,0.410658307,0.304075235,0.519893899,0.250783699,0.272988506,0.290909091,0.166666667,0.427272727,0.290909091,0.346666667,0.121212121
"(3, 4]",0.588888889,0.542424242,0.518181818,0.451282051,0.260606061,0.313888889,0.412121212,0.311111111,0.490909091,0.196969697,0.45,0.096969697
"(4, 5]",0.563888889,0.375757576,0.575757576,0.628205128,0.321212121,0.311111111,0.296969697,0.444444444,0.424242424,0.090909091,0.38,0.133333333
"(5, 6]",0.455555556,0.260606061,0.603030303,0.482051282,0.263636364,0.247222222,0.23030303,0.269444444,0.315151515,0.142424242,0.206666667,0.093939394
"(6, 7]",0.691666667,0.348484848,0.660606061,0.556410256,0.239393939,0.305555556,0.23030303,0.288888889,0.375757576,0.133333333,0.206666667,0.048484848
"(7, 8]",0.736111111,0.566666667,0.503030303,0.51025641,0.254545455,0.213888889,0.260606061,0.244444444,0.536363636,0.254545455,0.203333333,0.157575758
"(8, 9]",0.718390805,0.526645768,0.501567398,0.50132626,0.231974922,0.183908046,0.36677116,0.422413793,0.457680251,0.36677116,0.131034483,0.169278997
"(9, 10]",0.533333333,0.503030303,0.518181818,0.333333333,0.142424242,0.211111111,0.336363636,0.261111111,0.327272727,0.23030303,0.303333333,0.163636364
"(10, 11]",0.45,0.493939394,0.572727273,0.384615385,0.142424242,0.097222222,0.387878788,0.325,0.396969697,0.087878788,0.353333333,0.112121212
"(11, 12]",0.544444444,0.590909091,0.56969697,0.482051282,0.33030303,0.247222222,0.375757576,0.391666667,0.278787879,0.23030303,0.26,0.257575758
"(12, 13]",0.575,0.481818182,0.451515152,0.382051282,0.360606061,0.113888889,0.4,0.302777778,0.348484848,0.2,0.37,0.3
"(13, 14]",0.583333333,0.360606061,0.348484848,0.415384615,0.290909091,0.194444444,0.53030303,0.325,0.463636364,0.281818182,0.286666667,0.196969697
"(14, 15]",0.465517241,0.228840125,0.445141066,0.342175066,0.184952978,0.137931034,0.451410658,0.175287356,0.344827586,0.219435737,0.262068966,0.097178683
"(15, 16]",0.616666667,0.327272727,0.572727273,0.456410256,0.224242424,0.205555556,0.381818182,0.352777778,0.466666667,0.16969697,0.353333333,0.16969697
"(16, 17]",0.675,0.315151515,0.5,0.392307692,0.172727273,0.316666667,0.439393939,0.386111111,0.393939394,0.178787879,0.296666667,0.109090909
"(17, 18]",0.527777778,0.378787879,0.478787879,0.392307692,0.109090909,0.244444444,0.327272727,0.444444444,0.415151515,0.196969697,0.193333333,0.066666667
"(18, 19]",0.5,0.26969697,0.581818182,0.533333333,0.039393939,0.205555556,0.254545455,0.469444444,0.436363636,0.139393939,0.256666667,0.057575758
"(19, 20]",0.655555556,0.333333333,0.618181818,0.330769231,0.045454545,0.183333333,0.272727273,0.286111111,0.496969697,0.124242424,0.246666667,0.1
"(20, 21]",0.551724138,0.351097179,0.598746082,0.427055703,0.040752351,0.135057471,0.244514107,0.433908046,0.410658307,0.103448276,0.244827586,0.119122257
"(21, 22]",0.497222222,0.506060606,0.333333333,0.4,0,0.175,0.315151515,0.438888889,0.460606061,0.036363636,0.306666667,0.26969697
"(22, 23]",0.611111111,0.333333333,0.506060606,0.446153846,0.066666667,0.025,0.260606061,0.327777778,0.445454545,0.039393939,0.226666667,0.333333333
"(23, 24]",0.594444444,0.451515152,0.527272727,0.561538462,0.003030303,0.222222222,0.16969697,0.336111111,0.375757576,0.13030303,0.31,0.115151515
"(24, 25]",0.436111111,0.336363636,0.454545455,0.443589744,0,0.097222222,0.157575758,0.261111111,0.5,0.254545455,0.386666667,0.13030303
"(25, 26]",0.483333333,0.375757576,0.503030303,0.487179487,0.009090909,0.194444444,0.296969697,0.380555556,0.481818182,0.078787879,0.25,0.115151515
"(26, 27]",0.42816092,0.401253918,0.347962382,0.612732095,0,0.278735632,0.24137931,0.353448276,0.498432602,0.090909091,0.220689655,0.062695925
"(27, 28]",0.588888889,0.451515152,0.375757576,0.487179487,0.006060606,0.294444444,0.212121212,0.444444444,0.572727273,0.145454545,0.073333333,0.033333333
"(28, 29]",0.611111111,0.284848485,0.442424242,0.569230769,0.009090909,0.263888889,0.215151515,0.438888889,0.342424242,0.148484848,0.143333333,0.051515152
"(29, 30]",0.466666667,0.409090909,0.381818182,0.520512821,0,0.302777778,0.393939394,0.316666667,0.324242424,0.148484848,0.333333333,0.106060606
"(30, 31]",0.6,0.387878788,0.393939394,0.635897436,0,0.222222222,0.26969697,0.288888889,0.460606061,0.178787879,0.246666667,0.118181818
"(31, 32]",0.538888889,0.518181818,0.439393939,0.553846154,0,0.302777778,0.206060606,0.352777778,0.309090909,0.339393939,0.233333333,0.13030303
"(32, 33]",0.554597701,0.448275862,0.319749216,0.546419098,0,0.114942529,0.235109718,0.442528736,0.667711599,0.36677116,0.296551724,0.222570533
"(33, 34]",0.744444444,0.451515152,0.396969697,0.425641026,0,0.152777778,0.209090909,0.336111111,0.484848485,0.218181818,0.226666667,0.193939394
"(34, 35]",0.663888889,0.409090909,0.478787879,0.482051282,0.048484848,0.080555556,0.327272727,0.255555556,0.518181818,0.166666667,0.243333333,0.118181818
"(35, 36]",0.586111111,0.466666667,0.266666667,0.541025641,0.151515152,0.113888889,0.227272727,0.294444444,0.457575758,0.387878788,0.18,0.160606061
"(36, 37]",0.691666667,0.512121212,0.287878788,0.487179487,0.072727273,0.175,0.081818182,0.352777778,0.548484848,0.121212121,0.413333333,0.151515152
"(37, 38]",0.647222222,0.557575758,0.4,0.484615385,0.118181818,0.130555556,0.187878788,0.4,0.539393939,0.321212121,0.226666667,0.181818182
"(38, 39]",0.727011494,0.5830721,0.561128527,0.395225464,0.084639498,0.149425287,0.244514107,0.441666667,0.611285266,0.260188088,0.131034483,0.07523511
"(39, 40]",0.380555556,0.481818182,0.421212121,0.387179487,0.106060606,0.030555556,0.36969697,0.301724138,0.642228739,0.35483871,0.251612903,0.055718475
"(40, 41]",0.352777778,0.396969697,0.715151515,0.474358974,0.072727273,0,0.333333333,0.268817204,0.570532915,0.278996865,0.15862069,0.034482759
"(41, 42]",0.444444444,0.415151515,0.636363636,0.482051282,0.021212121,0.077777778,0.2,0.408045977,0.487878788,0.112121212,0.343333333,0.048484848
"(42, 43]",0.558333333,0.4,0.387878788,0.533333333,0.024242424,0.172222222,0.221212121,0.408333333,0.560606061,0.124242424,0.15,0.033333333
"(43, 44]",0.452777778,0.442424242,0.481818182,0.556410256,0.042424242,0.063888889,0.224242424,0.466666667,0.654545455,0.2,0.26,0.084848485
"(44, 45]",0.431034483,0.432601881,0.484848485,0.681697613,0.05015674,0.034482759,0.210031348,0.408333333,0.489028213,0.263322884,0.306896552,0.134796238
"(45, 46]",0.766666667,0.3,0.438871473,0.635897436,0.076246334,0,0.2228739,0.297222222,0.501466276,0.398826979,0.364516129,0.117302053
"(46, 47]",0.436111111,0.381818182,0.554545455,0.530769231,0.175548589,0.051724138,0.151515152,0.280555556,0.473354232,0.228840125,0.413793103,0.097178683
"(47, 48]",0.6,0.251515152,0.5,0.556410256,0.175757576,0.011111111,0.257053292,0.272988506,0.490909091,0.363636364,0.363333333,0.066666667
"(48, 49]",0.680555556,0.263636364,0.633333333,0.441025641,0.127272727,0.183333333,0.175757576,0.436111111,0.472727273,0.4,0.226666667,0.096969697
"(49, 50]",0.655555556,0.354545455,0.56969697,0.453846154,0.118181818,0.130555556,0.178787879,0.394444444,0.493939394,0.224242424,0.173333333,0.16969697
"(50, 51]",0.643678161,0.29153605,0.570532915,0.644562334,0.103030303,0.1,0.225705329,0.422222222,0.515151515,0.238244514,0.268965517,0.109717868
"(51, 52]",0.730555556,0.351515152,0.351515152,0.435897436,0.145454545,0.152777778,0.284457478,0.3,0.463636364,0.513196481,0.235483871,0.123167155
"(52, 53]",0.691666667,0.421212121,0.328445748,0.428205128,0.160606061,0.180555556,0.263322884,0.358333333,0.570532915,0.322884013,0.282758621,0.090909091
"(53, 54]",0.597222222,0.339393939,0.536050157,0.507692308,0.094043887,0.137931034,0.375757576,0.413793103,0.509090909,0.33030303,0.42,0.190909091
"(54, 55]",0.641666667,0.484848485,0.460606061,0.430769231,0.221212121,0.136111111,0.333333333,0.45,0.412121212,0.215151515,0.44,0.287878788
"(55, 56]",0.647222222,0.527272727,0.366666667,0.530769231,0.23030303,0.144444444,0.218181818,0.447222222,0.515151515,0.190909091,0.35,0.172727273
"(56, 57]",0.555555556,0.496969697,0.512121212,0.543589744,0.190909091,0.222222222,0.287878788,0.458333333,0.606060606,0.227272727,0.42,0.163636364
"(57, 58]",0.558333333,0.451515152,0.564263323,0.530503979,0.245454545,0.125,0.390909091,0.4,0.615151515,0.218181818,0.42,0.075757576
"(58, 59]",0.569444444,0.533333333,0.656891496,0.646153846,0.144200627,0.25,0.387878788,0.466666667,0.533333333,0.363636364,0.41,0.251515152
"(59, 60]",0.652298851,0.68338558,0.642633229,0.648717949,0.139393939,0.105555556,0.485893417,0.402298851,0.379310345,0.347962382,0.510344828,0.297805643
"(60, 61]",0.65,0.481818182,0.493939394,0.646153846,0.178787879,0.041666667,0.287878788,0.552777778,0.557575758,0.266666667,0.553333333,0.148484848
"(61, 62]",0.541666667,0.542424242,0.618181818,0.546153846,0.151515152,0.069444444,0.348484848,0.525,0.460606061,0.348484848,0.363333333,0.175757576
"(62, 63]",0.561111111,0.633333333,0.645454545,0.49867374,0.166666667,0.138888889,0.313479624,0.388888889,0.493939394,0.260606061,0.496551724,0.304075235
"(63, 64]",0.530555556,0.6,0.542424242,0.553349876,0.175757576,0.125,0.328445748,0.538888889,0.272727273,0.215151515,0.467741935,0.255131965
"(64, 65]",0.55,0.742424242,0.445454545,0.525641026,0.181818182,0.238888889,0.345454545,0.433333333,0.517241379,0.181818182,0.39,0.281818182
"(65, 66]",0.433908046,0.564263323,0.639498433,0.453580902,0.115987461,0.189655172,0.294670846,0.396551724,0.593939394,0.191222571,0.386206897,0.282131661
"(66, 67]",0.288888889,0.578787879,0.633333333,0.546153846,0.115151515,0.172222222,0.193939394,0.441666667,0.521212121,0.287878788,0.273333333,0.112121212
"(67, 68]",0.347222222,0.545454545,0.593939394,0.366666667,0.124242424,0.225,0.284848485,0.402777778,0.518181818,0.187878788,0.246666667,0.13030303
"(68, 69]",0.413888889,0.415151515,0.636363636,0.523076923,0.109717868,0.152298851,0.33030303,0.433333333,0.609090909,0.275757576,0.206666667,0.13030303
"(69, 70]",0.525,0.203030303,0.475757576,0.494871795,0.052785924,0.051075269,0.306060606,0.397222222,0.357575758,0.278787879,0.316666667,0.245454545
"(70, 71]",0.452777778,0.339393939,0.478787879,0.543766578,0.066666667,0.019444444,0.387878788,0.419444444,0.633333333,0.227272727,0.286666667,0.378787879
"(71, 72]",0.568965517,0.304075235,0.36677116,0.553846154,0.07523511,0.051724138,0.445141066,0.563218391,0.420062696,0.347962382,0.331034483,0.272727273
"(72, 73]",0.575,0.463636364,0.448484848,0.605128205,0.096969697,0.102777778,0.43030303,0.519444444,0.360606061,0.239393939,0.296666667,0.193939394
"(73, 74]",0.675,0.463636364,0.515151515,0.574358974,0.157575758,0.119444444,0.381818182,0.488888889,0.303030303,0.139393939,0.356666667,0.348484848
"(74, 75]",0.366666667,0.43030303,0.566666667,0.554376658,0.160606061,0.133333333,0.3,0.408333333,0.348484848,0.157575758,0.313333333,0.318181818
"(75, 76]",0.475,0.481818182,0.581818182,0.493796526,0.163636364,0.158333333,0.324242424,0.311111111,0.424242424,0.284848485,0.376666667,0.206060606
"(76, 77]",0.469444444,0.512121212,0.55799373,0.433333333,0.142424242,0.044444444,0.215151515,0.394444444,0.615151515,0.242424242,0.296666667,0.284848485
"(77, 78]",0.482758621,0.510971787,0.5,0.4933687,0.128526646,0.045977011,0.147335423,0.370689655,0.536050157,0.094043887,0.365517241,0.36677116
"(78, 79]",0.544444444,0.575757576,0.439393939,0.651282051,0.187878788,0.061111111,0.257575758,0.355555556,0.439393939,0.172727273,0.306666667,0.136363636
"(79, 80]",0.533333333,0.475757576,0.433333333,0.61025641,0.136363636,0.155555556,0.345454545,0.375,0.542424242,0.293939394,0.226666667,0.163636364
"(80, 81]",0.416666667,0.596969697,0.624242424,0.643589744,0.03030303,0.183333333,0.351515152,0.366666667,0.581818182,0.296969697,0.266666667,0.248484848
"(81, 82]",0.494444444,0.466666667,0.6,0.587179487,0.075757576,0.305555556,0.484848485,0.455555556,0.503030303,0.236363636,0.366666667,0.145454545
"(82, 83]",0.575,0.442424242,0.429467085,0.6,0.060606061,0.141666667,0.482758621,0.402777778,0.351097179,0.119122257,0.3,0.236363636
"(83, 84]",0.640804598,0.492163009,0.363636364,0.779840849,0,0.077586207,0.36969697,0.270114943,0.363636364,0.157575758,0.210344828,0.197492163
"(84, 85]",0.572222222,0.578787879,0.548484848,0.543589744,0.021212121,0.116666667,0.387878788,0.388888889,0.324242424,0.245454545,0.22,0.112121212
"(85, 86]",0.538888889,0.509090909,0.457575758,0.448717949,0.054545455,0.083333333,0.175757576,0.388888889,0.321212121,0.303030303,0.296666667,0.081818182
"(86, 87]",0.488888889,0.678787879,0.536363636,0.438461538,0.048484848,0,0.248484848,0.391666667,0.387878788,0.136363636,0.256666667,0.142424242
"(87, 88]",0.433333333,0.466666667,0.384848485,0.494871795,0.072727273,0.061111111,0.342424242,0.352777778,0.324242424,0.215151515,0.27,0.133333333
"(88, 89]",0.394444444,0.603030303,0.360606061,0.538461538,0.057575758,0.027777778,0.309090909,0.513888889,0.4,0.127272727,0.356666667,0.181818182
"(89, 90]",0.637931034,0.457680251,0.413793103,0.433333333,0.02507837,0.063218391,0.373040752,0.586206897,0.479623824,0.141065831,0.268965517,0.175548589
"(90, 91]",0.683333333,0.615151515,0.421212121,0.392307692,0,0.122222222,0.387878788,0.697222222,0.496969697,0.145454545,0.253333333,0.103030303
"(91, 92]",0.558333333,0.503030303,0.5,0.417948718,0,0.127777778,0.324242424,0.508333333,0.424242424,0.163636364,0.276666667,0.139393939
"(92, 93]",0.525,0.506060606,0.378787879,0.438461538,0.115151515,0.102777778,0.448484848,0.672222222,0.406060606,0.221212121,0.43,0.187878788
"(93, 94]",0.597222222,0.557575758,0.421212121,0.6,0.012121212,0.138888889,0.375757576,0.538888889,0.503030303,0.303030303,0.47,0.212121212
"(94, 95]",0.616666667,0.660606061,0.372727273,0.438461538,0.060606061,0.155555556,0.275757576,0.533333333,0.424242424,0.215151515,0.463333333,0.26969697
"(95, 96]",0.563218391,0.532915361,0.332288401,0.527851459,0.009404389,0.132183908,0.332288401,0.583333333,0.369905956,0.169278997,0.506896552,0.307210031
"(96, 97]",0.538888889,0.457575758,0.209090909,0.412820513,0.045454545,0.080555556,0.266666667,0.594444444,0.272727273,0.221212121,0.406666667,0.312121212
"(97, 98]",0.469444444,0.621212121,0.260606061,0.533333333,0.072727273,0.080555556,0.251515152,0.441666667,0.293939394,0.193939394,0.463333333,0.318181818
"(98, 99]",0.288888889,0.572727273,0.336363636,0.571794872,0.039393939,0.022222222,0.384848485,0.597222222,0.206060606,0.218181818,0.296666667,0.303030303
"(99, 100]",0.458333333,0.448484848,0.409090909,0.633333333,0.087878788,0.061111111,0.293939394,0.683333333,0.333333333,0.136363636,0.406666667,0.196969697
"(100, 101]",0.341666667,0.566666667,0.487878788,0.61025641,0.045454545,0.038888889,0.251515152,0.558333333,0.424242424,0.293939394,0.276666667,0.151515152
"(101, 102]",0.488505747,0.595611285,0.470219436,0.519893899,0.015673981,0.097701149,0.423197492,0.577586207,0.360501567,0.244514107,0.379310345,0.194357367
"(102, 103]",0.652777778,0.448484848,0.445454545,0.453846154,0.075757576,0.083333333,0.372727273,0.519444444,0.521212121,0.087878788,0.373333333,0.215151515
"(103, 104]",0.580555556,0.257575758,0.584848485,0.397435897,0.012121212,0.047222222,0.254545455,0.536111111,0.460606061,0.118181818,0.31,0.227272727
"(104, 105]",0.347222222,0.484848485,0.66969697,0.533333333,0.036363636,0,0.281818182,0.508333333,0.487878788,0.172727273,0.206666667,0.178787879
"(105, 106]",0.458333333,0.575757576,0.690909091,0.553846154,0.124242424,0.044444444,0.33030303,0.419444444,0.43030303,0.181818182,0.25,0.278787879
"(106, 107]",0.469444444,0.551515152,0.524242424,0.387179487,0.090909091,0.022222222,0.396969697,0.441666667,0.278787879,0.124242424,0.28,0.248484848
"(107, 108]",0.422413793,0.589341693,0.479623824,0.466843501,0.065830721,0.060344828,0.451410658,0.551724138,0.44200627,0.087774295,0.337931034,0.410658307
"(108, 109]",0.580555556,0.403030303,0.493939394,0.576923077,0.045454545,0,0.333333333,0.422222222,0.418181818,0.215151515,0.243333333,0.221212121
"(109, 110]",0.652777778,0.415151515,0.596969697,0.51025641,0.048484848,0.130555556,0.333333333,0.497222222,0.481818182,0.13030303,0.243333333,0.224242424
"(110, 111]",0.513888889,0.521212121,0.660606061,0.471794872,0.060606061,0.113888889,0.33030303,0.669444444,0.545454545,0.063636364,0.353333333,0.26969697
"(111, 112]",0.544444444,0.636363636,0.578787879,0.341025641,0.048484848,0.130555556,0.163636364,0.508333333,0.46969697,0.06969697,0.423333333,0.218181818
"(112, 113]",0.533333333,0.621212121,0.393939394,0.351282051,0.093939394,0,0.287878788,0.513888889,0.403030303,0.093939394,0.42,0.3
"(113, 114]",0.646551724,0.564263323,0.507836991,0.411140584,0.081504702,0.068965517,0.300940439,0.57183908,0.476489028,0.115987461,0.403448276,0.313479624
"(114, 115]",0.572222222,0.609090909,0.581818182,0.420512821,0.106060606,0.1,0.393939394,0.555555556,0.515151515,0.193939394,0.203333333,0.33030303
"(115, 116]",0.558333333,0.560606061,0.615151515,0.515384615,0.015151515,0.175,0.393939394,0.488888889,0.333333333,0.187878788,0.133333333,0.248484848
"(116, 117]",0.419444444,0.506060606,0.6,0.615384615,0.1,0.055555556,0.390909091,0.441666667,0.266666667,0.078787879,0.236666667,0.233333333
"(117, 118]",0.447222222,0.436363636,0.563636364,0.48974359,0.090909091,0.047222222,0.409090909,0.311111111,0.403030303,0.175757576,0.266666667,0.242424242
"(118, 119]",0.552777778,0.684848485,0.515151515,0.543589744,0.003030303,0.030555556,0.424242424,0.447222222,0.4,0.13030303,0.303333333,0.203030303
"(119, 120]",0.609195402,0.460815047,0.501567398,0.533156499,0.072100313,0,0.329153605,0.445402299,0.401253918,0.156739812,0.334482759,0.210031348
"(120, 121]",0.555555556,0.466666667,0.436363636,0.484615385,0.112121212,0.044444444,0.472727273,0.577777778,0.375757576,0.154545455,0.373333333,0.381818182
"(121, 122]",0.577777778,0.527272727,0.466666667,0.456410256,0.024242424,0.116666667,0.387878788,0.502777778,0.381818182,0.090909091,0.246666667,0.281818182
"(122, 123]",0.586111111,0.66969697,0.427272727,0.648717949,0,0.066666667,0.321212121,0.697222222,0.26969697,0.096969697,0.183333333,0.239393939
"(123, 124]",0.488888889,0.606060606,0.460606061,0.556410256,0.015151515,0.077777778,0.287878788,0.508333333,0.415151515,0.157575758,0.163333333,0.054545455
"(124, 125]",0.388888889,0.542424242,0.557575758,0.474358974,0.081818182,0.072222222,0.287878788,0.469444444,0.378787879,0.236363636,0.2,0.278787879
"(125, 126]",0.566091954,0.507836991,0.410658307,0.435013263,0.106583072,0.083333333,0.369905956,0.502873563,0.482758621,0.181818182,0.227586207,0.401253918
"(126, 127]",0.597222222,0.375757576,0.403030303,0.517948718,0.145454545,0.075,0.454545455,0.575,0.554545455,0.312121212,0.173333333,0.251515152
"(127, 128]",0.508333333,0.43030303,0.16969697,0.725641026,0.13030303,0,0.457575758,0.436111111,0.393939394,0.360606061,0.063333333,0.239393939
"(128, 129]",0.391666667,0.478787879,0.278787879,0.638461538,0.057575758,0.061111111,0.406060606,0.463888889,0.251515152,0.306060606,0.1,0.16969697
"(129, 130]",0.444444444,0.636363636,0.2,0.546153846,0.115151515,0.055555556,0.433333333,0.436111111,0.339393939,0.115151515,0.113333333,0.212121212
"(130, 131]",0.472222222,0.6,0.278787879,0.528205128,0.090909091,0.019444444,0.406060606,0.630555556,0.539393939,0.206060606,0.29,0.275757576
"(131, 132]",0.433908046,0.448275862,0.304075235,0.421750663,0.084639498,0.117816092,0.379310345,0.517241379,0.454545455,0.250783699,0.317241379,0.24137931
"(132, 133]",0.447222222,0.615151515,0.396969697,0.584615385,0.075757576,0.177777778,0.263636364,0.530555556,0.403030303,0.218181818,0.256666667,0.224242424
"(133, 134]",0.572222222,0.596969697,0.612121212,0.456410256,0.078787879,0.102777778,0.354545455,0.455555556,0.448484848,0.212121212,0.2,0.142424242
"(134, 135]",0.611111111,0.472727273,0.627272727,0.464102564,0.057575758,0.047222222,0.378787879,0.477777778,0.33030303,0.239393939,0.276666667,0.103030303
"(135, 136]",0.588888889,0.433333333,0.687878788,0.58974359,0.093939394,0.122222222,0.342424242,0.611111111,0.381818182,0.221212121,0.25,0.236363636
"(136, 137]",0.497222222,0.487878788,0.681818182,0.507692308,0.072727273,0.111111111,0.387878788,0.408333333,0.333333333,0.215151515,0.26,0.436363636
"(137, 138]",0.551724138,0.492163009,0.586206897,0.48806366,0,0.028735632,0.294670846,0.431034483,0.285266458,0.197492163,0.189655172,0.432601881
"(138, 139]",0.530555556,0.554545455,0.839393939,0.630769231,0.021212121,0.061111111,0.351515152,0.661111111,0.4,0.384848485,0.176666667,0.257575758
"(139, 140]",0.65,0.551515152,0.575757576,0.661538462,0.103030303,0.030555556,0.43030303,0.505555556,0.339393939,0.433333333,0.25,0.175757576
"(140, 141]",0.627777778,0.290909091,0.560606061,0.594871795,0.072727273,0.052777778,0.339393939,0.508333333,0.293939394,0.415151515,0.303333333,0.309090909
"(141, 142]",0.555555556,0.263636364,0.563636364,0.505128205,0.096969697,0.019444444,0.309090909,0.633333333,0.112121212,0.345454545,0.226666667,0.248484848
"(142, 143]",0.527777778,0.354545455,0.781818182,0.569230769,0.103030303,0.15,0.345454545,0.597222222,0.290909091,0.281818182,0.12,0.206060606
"(143, 144]",0.609195402,0.529780564,0.702194357,0.607427056,0.10031348,0.267241379,0.188087774,0.568965517,0.235109718,0.347962382,0.303448276,0.244514107
"(144, 145]",0.619444444,0.475757576,0.557575758,0.464102564,0.03030303,0.269444444,0.378787879,0.541666667,0.175757576,0.318181818,0.32,0.215151515
"(145, 146]",0.411111111,0.457575758,0.372727273,0.546153846,0.024242424,0.183333333,0.378787879,0.361111111,0.26969697,0.23030303,0.37,0.233333333
"(146, 147]",0.519444444,0.412121212,0.421212121,0.648717949,0.133333333,0.166666667,0.418181818,0.469444444,0.290909091,0.242424242,0.4,0.263636364
"(147, 148]",0.522222222,0.448484848,0.321212121,0.533333333,0.109090909,0.186111111,0.306060606,0.466666667,0.245454545,0.296969697,0.273333333,0.133333333
"(148, 149]",0.511111111,0.493939394,0.454545455,0.435897436,0.006060606,0.141666667,0.496969697,0.519444444,0.284848485,0.233333333,0.346666667,0.184848485
"(149, 150]",0.436781609,0.514106583,0.369905956,0.376657825,0.02507837,0.232758621,0.297805643,0.422413793,0.29153605,0.188087774,0.262068966,0.351097179
"(150, 151]",0.441666667,0.509090909,0.503030303,0.553846154,0,0.175,0.236363636,0.661111111,0.214076246,0.296969697,0.293333333,0.154545455
"(151, 152]",0.341666667,0.333333333,0.518181818,0.605128205,0.045454545,0.330555556,0.306060606,0.383333333,0.413793103,0.360606061,0.22,0.048484848
"(152, 153]",0.447222222,0.303030303,0.5,0.569230769,0,0.169444444,0.339393939,0.538888889,0.293939394,0.354545455,0.286666667,0.154545455
"(153, 154]",0.483333333,0.409090909,0.581818182,0.548717949,0,0.191666667,0.5,0.563888889,0.184848485,0.454545455,0.3,0.072727273
"(154, 155]",0.541666667,0.351515152,0.557575758,0.430769231,0,0.15,0.448484848,0.6,0.236363636,0.390909091,0.44,0.151515152
"(155, 156]",0.574712644,0.410658307,0.495297806,0.453580902,0.031347962,0.114942529,0.307210031,0.399425287,0.244514107,0.288401254,0.4,0.163009404
"(156, 157]",0.519444444,0.46969697,0.590909091,0.484615385,0.036363636,0.133333333,0.275659824,0.344444444,0.193548387,0.190615836,0.529032258,0.225806452
"(157, 158]",0.369444444,0.533333333,0.412121212,0.482051282,0,0.097222222,0.322884013,0.497222222,0.457680251,0.210031348,0.451724138,0.228840125
"(158, 159]",0.638888889,0.481818182,0.609090909,0.487179487,0,0.061111111,0.287878788,0.416666667,0.396969697,0.309090909,0.47,0.36969697
"(159, 160]",0.538888889,0.424242424,0.536363636,0.520512821,0,0.255555556,0.357575758,0.544444444,0.290909091,0.272727273,0.453333333,0.175757576
"(160, 161]",0.561111111,0.542424242,0.5,0.522546419,0.045454545,0.052777778,0.421212121,0.575,0.251515152,0.254545455,0.376666667,0.206060606
"(161, 162]",0.563218391,0.614420063,0.65830721,0.541025641,0.043887147,0.068965517,0.344827586,0.5,0.310344828,0.131661442,0.268965517,0.206896552
"(162, 163]",0.530555556,0.596969697,0.648484848,0.584615385,0.096774194,0.010752688,0.225806452,0.494623656,0.322580645,0.246334311,0.212903226,0.211143695
"(163, 164]",0.491666667,0.557575758,0.484848485,0.553846154,0.141065831,0.051724138,0.294670846,0.41091954,0.313479624,0.228840125,0.293103448,0.423197492
"(164, 165]",0.483333333,0.487878788,0.433333333,0.441025641,0.118181818,0.086111111,0.215151515,0.372222222,0.309090909,0.157575758,0.456666667,0.172727273
"(165, 166]",0.558333333,0.466666667,0.548484848,0.476923077,0.121212121,0.180555556,0.415151515,0.405555556,0.363636364,0.227272727,0.403333333,0.16969697
"(166, 167]",0.483333333,0.612121212,0.581818182,0.556410256,0.172727273,0.175,0.4,0.5,0.351515152,0.263636364,0.493333333,0.163636364
"(167, 168]",0.482758621,0.586206897,0.655172414,0.546419098,0.112852665,0.114942529,0.304075235,0.359195402,0.379310345,0.210031348,0.365517241,0.244514107
"(168, 169]",0.397222222,0.436363636,0.684848485,0.579487179,0.070381232,0.086021505,0.35483871,0.629032258,0.398826979,0.299120235,0.380645161,0.187683284
"(169, 170]",0.394444444,0.4,0.527272727,0.438461538,0.053291536,0.103448276,0.460815047,0.405172414,0.354231975,0.275862069,0.510344828,0.194357367
"(170, 171]",0.5,0.390909091,0.587878788,0.476923077,0.109090909,0.236111111,0.460606061,0.475,0.315151515,0.181818182,0.456666667,0.287878788
"(171, 172]",0.419444444,0.487878788,0.612121212,0.543589744,0.151515152,0.216666667,0.406060606,0.5,0.245454545,0.142424242,0.436666667,0.348484848
"(172, 173]",0.413888889,0.521212121,0.587878788,0.582051282,0.112121212,0.136111111,0.381818182,0.547222222,0.339393939,0.224242424,0.403333333,0.260606061
"(173, 174]",0.543103448,0.326018809,0.63322884,0.538461538,0.10031348,0.204022989,0.150470219,0.459770115,0.313479624,0.4169279,0.396551724,0.26645768
"(174, 175]",0.465053763,0.451612903,0.472727273,0.525641026,0.041055718,0.166666667,0.214076246,0.696236559,0.483870968,0.504398827,0.338709677,0.436950147
"(175, 176]",0.313218391,0.648902821,0.687878788,0.558974359,0.034482759,0.163793103,0.147335423,0.603448276,0.470219436,0.454545455,0.279310345,0.388714734
"(176, 177]",0.375,0.621212121,0.472727273,0.458974359,0,0.211111111,0.248484848,0.725,0.472727273,0.475757576,0.43,0.239393939
