Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(1122, 1123]",0.033333333,0,0,0.018181818,0.11025641,0.042424242,0,0.052777778,0.021212121,0.239393939,0,0.023333333
"(1123, 1124]",0.073333333,0,0,0.048484848,0.082051282,0,0.009090909,0.058333333,0,0.218181818,0,0.016666667
"(1124, 1125]",0.15,0,0,0.027272727,0.082051282,0.006060606,0.006060606,0.066666667,0,0.218181818,0,0
"(1125, 1126]",0.117241379,0,0,0.068965517,0.100795756,0.081504702,0.090909091,0.074712644,0.015673981,0.137931034,0,0
"(1126, 1127]",0.113333333,0.012121212,0,0.021212121,0.079404467,0.046920821,0.046920821,0.048387097,0.041055718,0.158357771,0,0.012903226
"(1127, 1128]",0.14,0,0,0.078787879,0.068965517,0.02507837,0,0.017241379,0,0.131661442,0.037617555,0.027586207
"(1128, 1129]",0.063333333,0,0,0.003030303,0.143589744,0.051515152,0.051515152,0.008333333,0.048484848,0.142424242,0.054545455,0.006666667
"(1129, 1130]",0.11,0,0,0.021212121,0.153846154,0.081818182,0.045454545,0.041666667,0.075757576,0.06969697,0.009090909,0
"(1130, 1131]",0.106666667,0,0,0.051515152,0.187179487,0,0.048484848,0.063888889,0.015151515,0.151515152,0.009090909,0
"(1131, 1132]",0.034482759,0,0,0.05015674,0.140583554,0.009404389,0,0.043103448,0.006269592,0.137931034,0,0.010344828
"(1132, 1133]",0,0,0,0.148484848,0.141439206,0.099706745,0.029325513,0.040322581,0.038123167,0.184750733,0,0.016129032
"(1133, 1134]",0.003448276,0,0,0.006060606,0.167108753,0.119122257,0.018808777,0.054597701,0.006269592,0.200626959,0,0.017241379
"(1134, 1135]",0.09,0,0,0.106060606,0.120512821,0.093939394,0.054545455,0.05,0.003030303,0.206060606,0,0
"(1135, 1136]",0.066666667,0,0,0.148484848,0.156410256,0.036363636,0.103030303,0.005555556,0.063636364,0.163636364,0.003030303,0
"(1136, 1137]",0,0,0.02,0.166666667,0.130769231,0.042424242,0.042424242,0.016666667,0.087878788,0.081818182,0,0.023333333
"(1137, 1138]",0.031034483,0,0.003448276,0.137931034,0.013262599,0.097178683,0,0.005747126,0.006269592,0.12539185,0,0.010344828
"(1138, 1139]",0.129032258,0,0,0.120234604,0.079404467,0.029325513,0,0.024193548,0,0.190615836,0,0.012903226
"(1139, 1140]",0.120689655,0,0,0.175548589,0.068965517,0.028213166,0,0,0.021943574,0.087774295,0,0.010344828
"(1140, 1141]",0.166666667,0,0,0.1,0.079487179,0.057575758,0,0.002777778,0.036363636,0.193939394,0,0.016666667
"(1141, 1142]",0.043333333,0,0,0.084848485,0.105128205,0.093939394,0.072727273,0.063888889,0.081818182,0.181818182,0,0
"(1142, 1143]",0.06,0,0,0.027272727,0.094871795,0.081818182,0.018181818,0.016666667,0.036363636,0.166666667,0,0
"(1143, 1144]",0.14137931,0,0.003448276,0.112852665,0.023872679,0.090909091,0.02507837,0.005747126,0.042424242,0.254545455,0,0
"(1144, 1145]",0.077419355,0,0.061290323,0.102639296,0.066997519,0.08797654,0.005865103,0.069892473,0.036363636,0.16969697,0,0.033333333
"(1145, 1146]",0.024137931,0,0,0.094043887,0.127320955,0.018808777,0,0.063218391,0.05015674,0.097178683,0,0
"(1146, 1147]",0.026666667,0.033333333,0.006666667,0.142424242,0.097435897,0.063636364,0,0.022222222,0,0.063636364,0,0.046666667
"(1147, 1148]",0.113333333,0,0.04,0.124242424,0.133333333,0,0,0,0.084848485,0.081818182,0,0.013333333
"(1148, 1149]",0.053333333,0,0.023333333,0.106060606,0.143589744,0.012121212,0,0.075,0.054545455,0.154545455,0,0.006666667
"(1149, 1150]",0.082758621,0.003134796,0,0.097178683,0.120512821,0.078787879,0,0.043103448,0.006060606,0.090909091,0.006060606,0.003333333
"(1150, 1151]",0.161290323,0,0,0.085043988,0.202564103,0.084848485,0,0.029569892,0.027272727,0.227272727,0.018181818,0.016666667
"(1151, 1152]",0.089655172,0,0.013793103,0.090909091,0.233421751,0.043887147,0,0.043103448,0.009404389,0.244514107,0,0.079310345
"(1152, 1153]",0.086666667,0.009090909,0,0.090909091,0.102564103,0.006060606,0,0,0.003030303,0.272727273,0,0.026666667
"(1153, 1154]",0.093333333,0.009090909,0,0.072727273,0.107692308,0,0.048484848,0.033333333,0.036363636,0.184848485,0.003030303,0
"(1154, 1155]",0.146666667,0,0,0.13030303,0.061538462,0.027272727,0.012121212,0.025,0.021212121,0.142424242,0,0.05
"(1155, 1156]",0.055172414,0,0,0.090909091,0.135897436,0.087878788,0.024242424,0.083333333,0.06969697,0.181818182,0,0.026666667
"(1156, 1157]",0.025806452,0,0,0.131964809,0.143589744,0.03030303,0,0.077777778,0.048484848,0.203030303,0,0
"(1157, 1158]",0.037931034,0,0,0.106583072,0.106100796,0.072100313,0.015673981,0.014367816,0,0.128526646,0,0
"(1158, 1159]",0.076666667,0,0,0.121212121,0.174358974,0.093939394,0.012121212,0,0.018181818,0.096969697,0,0
"(1159, 1160]",0.13,0,0,0.163636364,0.107692308,0.075757576,0.066666667,0.038888889,0,0,0,0
"(1160, 1161]",0.016666667,0.012121212,0,0.115151515,0.066666667,0.081818182,0.045454545,0.055555556,0,0.051515152,0,0.003333333
"(1161, 1162]",0.031034483,0,0,0.068965517,0.079487179,0.078787879,0.090909091,0.05,0,0.1,0,0
"(1162, 1163]",0.187096774,0,0,0.140762463,0.112820513,0.066666667,0.090909091,0.058333333,0.054545455,0.112121212,0,0.026666667
"(1163, 1164]",0.106896552,0,0,0.094043887,0.087533156,0.103448276,0.015673981,0.077586207,0.031347962,0.257053292,0,0.010344828
"(1164, 1165]",0.08,0,0,0.1,0.074358974,0.006060606,0.03030303,0.044444444,0,0.163636364,0,0.003333333
"(1165, 1166]",0.036666667,0,0.013333333,0.118181818,0.133333333,0.009090909,0.051515152,0.022222222,0.027272727,0.278787879,0,0
"(1166, 1167]",0.106666667,0.009090909,0.016666667,0.151515152,0.164102564,0.136363636,0,0.047222222,0.057575758,0.163636364,0,0.013333333
"(1167, 1168]",0.066666667,0,0.027586207,0.009404389,0.079487179,0.181818182,0.039393939,0.072222222,0.033333333,0.172727273,0.006060606,0.063333333
"(1168, 1169]",0.156666667,0.005865103,0,0.117302053,0.033333333,0.051515152,0,0.072222222,0.021212121,0.184848485,0,0.023333333
"(1169, 1170]",0.151724138,0.006269592,0,0.150470219,0.071618037,0.034482759,0,0.083333333,0.037617555,0.141065831,0.012539185,0.024137931
"(1170, 1171]",0.14,0,0.023333333,0.142424242,0.066666667,0.060606061,0.012121212,0.083333333,0.006060606,0.133333333,0.012121212,0
"(1171, 1172]",0.15,0,0,0.109090909,0.076923077,0,0,0.044444444,0,0.112121212,0,0
"(1172, 1173]",0.123333333,0.006060606,0,0.087878788,0.135897436,0.124242424,0,0.069444444,0.027272727,0.160606061,0,0.013333333
"(1173, 1174]",0.033333333,0,0,0.096969697,0.125641026,0.124242424,0,0.075,0.060606061,0.203030303,0,0
"(1174, 1175]",0.08,0,0.043333333,0.036363636,0.164102564,0.045454545,0,0.088888889,0.057575758,0.245454545,0.006060606,0.03
"(1175, 1176]",0.082758621,0,0.020689655,0.159874608,0.161803714,0.047021944,0,0.074712644,0,0.188087774,0.006269592,0.075862069
"(1176, 1177]",0.076666667,0,0.046666667,0.160606061,0.179487179,0.063636364,0.057575758,0.086111111,0.051515152,0.087878788,0,0.006666667
"(1177, 1178]",0.036666667,0.006060606,0,0.087878788,0.182051282,0.118181818,0,0.072222222,0.051515152,0.142424242,0,0
"(1178, 1179]",0.156666667,0,0,0.142424242,0.235897436,0.142424242,0.045454545,0.044444444,0.012121212,0.172727273,0,0.016666667
"(1179, 1180]",0.113333333,0,0,0.106060606,0.138461538,0.078787879,0.036363636,0.038888889,0.057575758,0.127272727,0,0.073333333
"(1180, 1181]",0.04,0,0.023333333,0.054545455,0.076923077,0.084848485,0.090909091,0.066666667,0.033333333,0.139393939,0,0.07
"(1181, 1182]",0.072413793,0,0,0.141065831,0.031830239,0.047021944,0.090909091,0.077586207,0.047021944,0.228840125,0,0.017241379
"(1182, 1183]",0.106666667,0,0,0.066666667,0.08974359,0.003030303,0.024242424,0.036111111,0,0.160606061,0,0.043333333
"(1183, 1184]",0.136666667,0.006060606,0,0.063636364,0.097435897,0,0.003030303,0,0.021212121,0.163636364,0,0.03
"(1184, 1185]",0.043333333,0,0.043333333,0.093939394,0.01025641,0.042424242,0.066666667,0.022222222,0.057575758,0.093939394,0,0.05
"(1185, 1186]",0.043333333,0,0.016666667,0.127272727,0.028205128,0.054545455,0.090909091,0,0.036363636,0.033333333,0,0.036666667
"(1186, 1187]",0.096666667,0,0,0.163636364,0.125641026,0.103030303,0.081818182,0,0,0.021212121,0,0.136666667
"(1187, 1188]",0.124137931,0,0.013793103,0.115987461,0.066312997,0.065830721,0.053291536,0.00862069,0.018808777,0.059561129,0,0.062068966
"(1188, 1189]",0.116666667,0,0.03,0.133333333,0.076923077,0.090909091,0,0.05,0.078787879,0.054545455,0,0.083333333
"(1189, 1190]",0.1,0,0.01,0.157575758,0.017948718,0.084848485,0,0.083333333,0.096969697,0.115151515,0.009090909,0.056666667
"(1190, 1191]",0.056666667,0,0,0.093939394,0.066666667,0.033333333,0,0.036111111,0.093939394,0.051515152,0,0.073333333
"(1191, 1192]",0.04,0,0,0.103030303,0.035897436,0.042424242,0,0.058333333,0.042424242,0.112121212,0,0.04
"(1192, 1193]",0.026666667,0,0.033333333,0.006060606,0.064102564,0.039393939,0.021212121,0.011111111,0.012121212,0.187878788,0,0.016666667
"(1193, 1194]",0.096551724,0,0.062068966,0.018808777,0.114058355,0.034482759,0.078369906,0.034482759,0.006269592,0.31661442,0,0.020689655
"(1194, 1195]",0.106666667,0,0,0.003030303,0.21025641,0.115151515,0.096969697,0.047222222,0.036363636,0.184848485,0,0
"(1195, 1196]",0.156666667,0,0,0.066666667,0.217948718,0.066666667,0.084848485,0.025,0.1,0.251515152,0,0.006666667
"(1196, 1197]",0.066666667,0,0.01,0.115151515,0.230769231,0.048484848,0.057575758,0.016666667,0.015151515,0.184848485,0,0.03
"(1197, 1198]",0.15,0,0.04,0.16969697,0.130769231,0.081818182,0.084848485,0.030555556,0.027272727,0.212121212,0.003030303,0.066666667
"(1198, 1199]",0.13,0,0,0.124242424,0.18974359,0,0.009090909,0,0.024242424,0.175757576,0,0.08
